latitude,longitude,elevation_m,slope_deg,FAOSOIL,DOMSOI,admin_division_name,country_name,country_code,location_accuracy_km,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,event_date,landslide_occurred,landslide_trigger,event_title,event_description
24.9356,93.8443,849.0,0.926369172997235,Ao76-2/3c,Ao,Manipur,India,IN,25.0,11.2,20.0,60.8,109.6,13.5,2012-07-21,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-21
24.9356,93.8443,849.0,0.926369172997235,Ao76-2/3c,Ao,Manipur,India,IN,25.0,2.1,4.1,18.5,48.199999999999996,6.3,2021-09-25,0,none,Synthetic negative example,No recorded landslide at this location on 2021-09-25
24.9356,93.8443,849.0,0.926369172997235,Ao76-2/3c,Ao,Manipur,India,IN,25.0,5.7,18.0,37.2,154.0,7.0,2015-07-08,0,none,Synthetic negative example,No recorded landslide at this location on 2015-07-08
26.0814,94.803,944.0,36.44619065843627,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,10.0,19.2,73.9,117.8,27.3,2015-06-28,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-28
26.0814,94.803,944.0,36.44619065843627,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,6.4,17.0,63.5,127.8,20.8,2015-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-14
26.0814,94.803,944.0,36.44619065843627,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,5.7,18.7,217.8,270.4,85.4,2018-06-17,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-17
25.67,94.1066,1442.0,18.41213576563324,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,10.6,47.3,75.2,240.4,27.1,2013-07-13,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-13
25.67,94.1066,1442.0,18.41213576563324,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,22.4,82.2,156.8,238.3,34.2,2014-07-19,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-19
25.67,94.1066,1442.0,18.41213576563324,Ao76-2/3c,Ao,Nagaland,India,IN,25.0,22.7,55.8,111.6,222.3,25.9,2013-08-15,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-15
25.0477,92.801,169.0,26.744232985272472,Gd25-2a,Gd,Assam,India,IN,25.0,13.7,33.6,81.4,178.1,19.5,2013-08-17,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-17
25.0477,92.801,169.0,26.744232985272472,Gd25-2a,Gd,Assam,India,IN,25.0,33.1,122.2,214.6,253.5,52.4,2023-08-28,0,none,Synthetic negative example,No recorded landslide at this location on 2023-08-28
25.0477,92.801,169.0,26.744232985272472,Gd25-2a,Gd,Assam,India,IN,25.0,31.1,38.0,55.9,260.4,31.1,2011-06-08,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-08
22.533,92.899,801.0,15.868646633497285,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,15.4,54.6,102.5,213.4,35.2,2020-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-25
22.533,92.899,801.0,15.868646633497285,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,17.0,33.4,83.2,169.3,19.2,2010-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-23
22.533,92.899,801.0,15.868646633497285,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,21.9,52.3,110.89999999999999,220.5,29.4,2020-08-18,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-18
23.591,92.9296,802.0,14.408778587162091,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,7.1,42.1,63.6,93.4,25.6,2011-07-16,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-16
23.591,92.9296,802.0,14.408778587162091,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,0.9,18.6,24.6,72.3,14.1,2022-09-04,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-04
23.591,92.9296,802.0,14.408778587162091,Bh16-2/3c,Bh,Mizoram,India,IN,25.0,6.1,28.0,49.6,89.1,16.7,2013-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-12
24.2451,94.0691,1281.0,25.95439328643043,Bh16-2/3c,Bh,Manipur,India,IN,25.0,2.0,4.2,24.8,227.0,9.4,2017-06-09,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-09
24.2451,94.0691,1281.0,25.95439328643043,Bh16-2/3c,Bh,Manipur,India,IN,25.0,2.7,26.0,67.0,107.3,18.2,2022-08-10,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-10
24.2451,94.0691,1281.0,25.95439328643043,Bh16-2/3c,Bh,Manipur,India,IN,25.0,17.5,81.1,88.89999999999999,119.0,61.3,2011-09-07,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-07
27.1761,88.5287,296.0,10.768510295209571,Bd32-2bc,Bd,Sikkim,India,IN,25.0,0.2,4.7,42.8,78.3,16.0,2019-06-13,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-13
27.1761,88.5287,296.0,10.768510295209571,Bd32-2bc,Bd,Sikkim,India,IN,25.0,18.4,42.6,58.6,164.7,24.0,2022-08-14,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-14
27.1761,88.5287,296.0,10.768510295209571,Bd32-2bc,Bd,Sikkim,India,IN,25.0,50.7,305.6,397.3,581.0,237.5,2010-07-11,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-11
24.8286,93.5935,729.0,37.974740545343984,Bh16-2/3c,Bh,Manipur,India,IN,50.0,23.8,46.6,127.1,192.6,44.8,2017-08-05,0,none,Synthetic negative example,No recorded landslide at this location on 2017-08-05
24.8286,93.5935,729.0,37.974740545343984,Bh16-2/3c,Bh,Manipur,India,IN,50.0,4.3,11.2,139.1,211.7,58.1,2015-09-07,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-07
24.8286,93.5935,729.0,37.974740545343984,Bh16-2/3c,Bh,Manipur,India,IN,50.0,10.1,10.799999999999999,43.9,161.3,19.0,2017-09-17,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-17
25.38,91.88,1305.0,40.39713922078188,Ao78-3c,Ao,Meghalaya,India,IN,50.0,10.7,29.9,74.4,197.3,16.1,2011-09-24,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-24
25.38,91.88,1305.0,40.39713922078188,Ao78-3c,Ao,Meghalaya,India,IN,50.0,11.0,37.6,74.7,130.9,20.1,2011-06-16,0,none,Synthetic negative example,No recorded landslide at this location on 2011-06-16
25.38,91.88,1305.0,40.39713922078188,Ao78-3c,Ao,Meghalaya,India,IN,50.0,79.9,235.6,311.3,378.9,91.8,2014-08-15,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-15
25.7658,93.9413,808.0,44.2276920510005,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,8.3,31.9,76.5,211.7,20.8,2012-08-18,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-18
25.7658,93.9413,808.0,44.2276920510005,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,29.6,91.9,144.6,243.4,48.2,2012-08-21,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-21
25.7658,93.9413,808.0,44.2276920510005,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,2.6,4.5,25.900000000000002,50.2,6.4,2014-06-01,0,none,Synthetic negative example,No recorded landslide at this location on 2014-06-01
27.3383,88.6069,1514.0,14.993125541982852,Bd32-2bc,Bd,Sikkim,India,IN,50.0,3.7,13.8,28.2,207.29999999999998,9.5,2022-07-11,0,none,Synthetic negative example,No recorded landslide at this location on 2022-07-11
27.3383,88.6069,1514.0,14.993125541982852,Bd32-2bc,Bd,Sikkim,India,IN,50.0,9.2,59.8,131.3,415.2,28.4,2010-08-12,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-12
27.3383,88.6069,1514.0,14.993125541982852,Bd32-2bc,Bd,Sikkim,India,IN,50.0,5.2,38.8,143.9,262.4,39.5,2010-06-13,0,none,Synthetic negative example,No recorded landslide at this location on 2010-06-13
24.4279,94.0564,895.0,8.395047652311604,Ao76-2/3c,Ao,Manipur,India,IN,50.0,0.7,8.200000000000001,19.7,41.8,7.1,2022-09-19,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-19
24.4279,94.0564,895.0,8.395047652311604,Ao76-2/3c,Ao,Manipur,India,IN,50.0,7.9,11.2,24.1,86.5,7.9,2023-06-22,0,none,Synthetic negative example,No recorded landslide at this location on 2023-06-22
24.4279,94.0564,895.0,8.395047652311604,Ao76-2/3c,Ao,Manipur,India,IN,50.0,1.1,8.0,51.2,101.0,19.6,2010-06-02,0,none,Synthetic negative example,No recorded landslide at this location on 2010-06-02
24.9818,93.5142,1249.0,3.700645055238003,Bh16-2/3c,Bh,Manipur,India,IN,50.0,10.0,35.9,69.3,107.7,20.9,2011-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-01
24.9818,93.5142,1249.0,3.700645055238003,Bh16-2/3c,Bh,Manipur,India,IN,50.0,29.2,56.4,101.5,474.6,29.2,2018-06-25,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-25
24.9818,93.5142,1249.0,3.700645055238003,Bh16-2/3c,Bh,Manipur,India,IN,50.0,1.6,20.1,52.4,96.5,23.7,2010-07-14,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-14
25.7131,94.0885,1413.0,25.132660081730556,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,1.2,16.0,154.3,250.8,106.8,2018-08-18,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-18
25.7131,94.0885,1413.0,25.132660081730556,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,26.4,57.9,96.5,397.6,26.4,2018-08-11,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-11
25.7131,94.0885,1413.0,25.132660081730556,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,4.4,19.5,71.1,213.9,17.2,2015-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-16
25.6682,94.1099,1428.0,12.471496205387888,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,17.1,55.0,120.9,225.4,23.4,2012-07-04,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-04
25.6682,94.1099,1428.0,12.471496205387888,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,67.0,148.7,227.5,405.4,67.0,2023-07-26,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-26
25.6682,94.1099,1428.0,12.471496205387888,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,16.1,44.1,153.6,232.70000000000002,48.2,2012-08-26,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-26
27.4,92.35,2622.0,27.60616139709439,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,21.4,91.7,194.3,469.0,41.3,2014-07-05,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-05
27.4,92.35,2622.0,27.60616139709439,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,43.8,67.8,100.6,281.3,43.8,2018-07-23,0,none,Synthetic negative example,No recorded landslide at this location on 2018-07-23
27.4,92.35,2622.0,27.60616139709439,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,42.1,96.6,238.2,472.9,58.3,2021-06-08,0,none,Synthetic negative example,No recorded landslide at this location on 2021-06-08
25.4749,93.1477,147.0,3.5885571438036794,Ao76-2/3c,Ao,Assam,India,IN,50.0,8.8,22.9,45.0,79.4,10.1,2018-06-11,0,none,Synthetic negative example,No recorded landslide at this location on 2018-06-11
25.4749,93.1477,147.0,3.5885571438036794,Ao76-2/3c,Ao,Assam,India,IN,50.0,0.4,11.5,31.5,116.0,9.0,2012-09-12,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-12
25.4749,93.1477,147.0,3.5885571438036794,Ao76-2/3c,Ao,Assam,India,IN,50.0,2.0,16.9,28.5,70.4,8.3,2023-08-06,0,none,Synthetic negative example,No recorded landslide at this location on 2023-08-06
25.8833,91.2,252.0,26.701404884610746,Nd2-2b,Nd,Meghalaya,India,IN,50.0,11.8,32.9,80.9,165.6,27.6,2019-08-04,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-04
25.8833,91.2,252.0,26.701404884610746,Nd2-2b,Nd,Meghalaya,India,IN,50.0,15.2,157.6,350.3,512.3000000000001,84.2,2015-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-05
25.8833,91.2,252.0,26.701404884610746,Nd2-2b,Nd,Meghalaya,India,IN,50.0,7.3,14.6,56.300000000000004,142.7,23.1,2019-06-03,0,none,Synthetic negative example,No recorded landslide at this location on 2019-06-03
25.5242,92.9914,156.0,16.865567463034814,Ao76-2/3c,Ao,Assam,India,IN,50.0,22.6,40.6,131.4,220.5,68.2,2022-06-16,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-16
25.5242,92.9914,156.0,16.865567463034814,Ao76-2/3c,Ao,Assam,India,IN,50.0,1.4,21.4,86.3,96.9,63.1,2012-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-25
25.5242,92.9914,156.0,16.865567463034814,Ao76-2/3c,Ao,Assam,India,IN,50.0,4.3,12.9,27.7,70.7,6.4,2022-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2022-07-09
27.8776,94.25,945.0,42.26732210621416,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,0.0,14.200000000000001,95.6,259.4,44.3,2019-08-25,0,none,Synthetic negative example,No recorded landslide at this location on 2019-08-25
27.8776,94.25,945.0,42.26732210621416,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,4.3,9.2,189.7,485.2,93.6,2020-08-20,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-20
27.8776,94.25,945.0,42.26732210621416,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,7.0,11.0,151.1,413.3,59.8,2012-09-28,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-28
25.4379,94.1162,1497.0,16.038678192026104,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,2.8,6.3,15.9,155.3,5.0,2020-08-28,0,none,Synthetic negative example,No recorded landslide at this location on 2020-08-28
25.4379,94.1162,1497.0,16.038678192026104,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,6.6,14.399999999999999,22.1,44.6,6.6,2019-09-03,0,none,Synthetic negative example,No recorded landslide at this location on 2019-09-03
25.4379,94.1162,1497.0,16.038678192026104,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,15.3,61.6,148.8,280.4,38.4,2013-07-03,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-03
24.6869,93.9157,777.0,0.0,Gh12-2a,Gh,Manipur,India,IN,50.0,4.2,7.4,11.8,29.8,4.2,2021-09-16,0,none,Synthetic negative example,No recorded landslide at this location on 2021-09-16
24.6869,93.9157,777.0,0.0,Gh12-2a,Gh,Manipur,India,IN,50.0,17.5,25.6,40.3,106.60000000000001,17.5,2012-09-14,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-14
24.6869,93.9157,777.0,0.0,Gh12-2a,Gh,Manipur,India,IN,50.0,21.4,30.299999999999997,32.6,95.6,21.4,2023-07-05,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-05
24.954,94.2156,926.0,20.94185253514824,Ao76-2/3c,Ao,Manipur,India,IN,50.0,6.9,10.9,30.9,69.7,11.7,2012-08-19,0,none,Synthetic negative example,No recorded landslide at this location on 2012-08-19
24.954,94.2156,926.0,20.94185253514824,Ao76-2/3c,Ao,Manipur,India,IN,50.0,10.9,22.7,61.7,80.0,24.2,2023-06-14,0,none,Synthetic negative example,No recorded landslide at this location on 2023-06-14
24.954,94.2156,926.0,20.94185253514824,Ao76-2/3c,Ao,Manipur,India,IN,50.0,0.0,1.6,9.4,49.1,6.4,2015-09-27,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-27
28.4659,95.86,1066.0,27.396267400283048,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,10.5,148.7,349.4,475.40000000000003,70.5,2010-07-12,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-12
28.4659,95.86,1066.0,27.396267400283048,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,0.0,0.8,24.0,233.3,11.4,2012-09-08,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-08
28.4659,95.86,1066.0,27.396267400283048,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,5.4,63.4,255.6,319.3,81.4,2015-07-05,0,none,Synthetic negative example,No recorded landslide at this location on 2015-07-05
24.2315,92.6755,672.0,5.527812889706318,Bd61-2c,Bd,Mizoram,India,IN,50.0,5.3,30.400000000000002,41.6,168.0,18.6,2019-07-20,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-20
24.2315,92.6755,672.0,5.527812889706318,Bd61-2c,Bd,Mizoram,India,IN,50.0,11.1,20.1,49.2,110.4,11.1,2010-08-20,0,none,Synthetic negative example,No recorded landslide at this location on 2010-08-20
24.2315,92.6755,672.0,5.527812889706318,Bd61-2c,Bd,Mizoram,India,IN,50.0,4.2,78.60000000000001,200.0,239.70000000000002,60.2,2016-06-14,0,none,Synthetic negative example,No recorded landslide at this location on 2016-06-14
27.2333,94.1167,87.0,2.2793545475188526,Be82-a,Be,Assam,India,IN,50.0,35.0,86.89999999999999,182.6,220.29999999999998,57.8,2017-06-03,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-03
27.2333,94.1167,87.0,2.2793545475188526,Be82-a,Be,Assam,India,IN,50.0,21.4,48.9,85.0,148.7,21.4,2013-07-22,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-22
27.2333,94.1167,87.0,2.2793545475188526,Be82-a,Be,Assam,India,IN,50.0,46.8,100.1,118.5,171.4,46.8,2021-08-01,0,none,Synthetic negative example,No recorded landslide at this location on 2021-08-01
27.44,92.2833,2613.0,1.0437789193849585,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,54.5,167.5,217.4,355.7,59.8,2023-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2023-09-23
27.44,92.2833,2613.0,1.0437789193849585,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,38.8,254.2,565.2,1162.4,120.6,2023-07-14,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-14
27.44,92.2833,2613.0,1.0437789193849585,Ao80-2bc,Ao,Arunachal Pradesh,India,IN,50.0,3.3,11.2,38.1,155.4,18.5,2022-07-11,0,none,Synthetic negative example,No recorded landslide at this location on 2022-07-11
24.8628,94.4182,910.0,36.03357894696324,Bh16-2/3c,Bh,Manipur,India,IN,50.0,3.4,158.5,222.29999999999998,289.09999999999997,85.0,2017-06-14,0,none,Synthetic negative example,No recorded landslide at this location on 2017-06-14
24.8628,94.4182,910.0,36.03357894696324,Bh16-2/3c,Bh,Manipur,India,IN,50.0,7.9,48.599999999999994,111.2,144.5,37.8,2015-08-26,0,none,Synthetic negative example,No recorded landslide at this location on 2015-08-26
24.8628,94.4182,910.0,36.03357894696324,Bh16-2/3c,Bh,Manipur,India,IN,50.0,0.3,4.6,70.2,155.1,29.5,2022-06-27,0,none,Synthetic negative example,No recorded landslide at this location on 2022-06-27
24.8063,93.9482,780.0,1.3781307546716215,Ao76-2/3c,Ao,Manipur,India,IN,50.0,7.0,116.30000000000001,221.5,336.5,90.7,2017-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-09
24.8063,93.9482,780.0,1.3781307546716215,Ao76-2/3c,Ao,Manipur,India,IN,50.0,0.1,2.9,11.0,38.699999999999996,4.8,2022-08-12,0,none,Synthetic negative example,No recorded landslide at this location on 2022-08-12
24.8063,93.9482,780.0,1.3781307546716215,Ao76-2/3c,Ao,Manipur,India,IN,50.0,5.8,74.5,84.7,93.6,55.3,2020-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2020-09-23
26.9986,95.4993,641.0,31.568430941138818,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,50.0,89.3,100.8,165.1,286.0,89.3,2016-07-15,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-15
26.9986,95.4993,641.0,31.568430941138818,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,50.0,17.4,47.099999999999994,80.69999999999999,161.7,17.4,2014-09-06,0,none,Synthetic negative example,No recorded landslide at this location on 2014-09-06
26.9986,95.4993,641.0,31.568430941138818,Ao76-2/3c,Ao,Arunachal Pradesh,India,IN,50.0,17.7,116.1,200.79999999999998,253.8,56.5,2011-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2011-07-01
28.4298,95.8776,516.0,15.81679952401605,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,0.0,0.3,2.2,16.7,1.5,2021-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2021-09-15
28.4298,95.8776,516.0,15.81679952401605,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,1.4,17.4,72.5,111.0,21.9,2011-08-19,0,none,Synthetic negative example,No recorded landslide at this location on 2011-08-19
28.4298,95.8776,516.0,15.81679952401605,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,6.5,8.2,66.9,383.5,42.1,2018-09-19,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-19
23.7131,92.7362,893.0,22.497546016791755,Bd61-2c,Bd,Mizoram,India,IN,50.0,1.0,20.4,56.8,145.9,11.1,2014-08-04,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-04
23.7131,92.7362,893.0,22.497546016791755,Bd61-2c,Bd,Mizoram,India,IN,50.0,1.1,19.7,32.0,112.60000000000001,10.9,2016-07-18,0,none,Synthetic negative example,No recorded landslide at this location on 2016-07-18
23.7131,92.7362,893.0,22.497546016791755,Bd61-2c,Bd,Mizoram,India,IN,50.0,0.8,20.0,64.5,110.9,22.1,2017-07-17,0,none,Synthetic negative example,No recorded landslide at this location on 2017-07-17
24.7543,93.5039,403.0,16.099431076325118,Bh16-2/3c,Bh,Manipur,India,IN,50.0,1.4,12.8,56.8,189.3,16.5,2016-08-16,0,none,Synthetic negative example,No recorded landslide at this location on 2016-08-16
24.7543,93.5039,403.0,16.099431076325118,Bh16-2/3c,Bh,Manipur,India,IN,50.0,21.6,33.300000000000004,70.0,185.4,21.6,2014-08-27,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-27
24.7543,93.5039,403.0,16.099431076325118,Bh16-2/3c,Bh,Manipur,India,IN,50.0,17.0,59.3,101.4,134.9,23.8,2014-07-19,0,none,Synthetic negative example,No recorded landslide at this location on 2014-07-19
28.8254,96.1517,3607.0,22.241130168890972,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,2.4,7.9,28.5,57.0,9.9,2013-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2013-09-23
28.8254,96.1517,3607.0,22.241130168890972,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,35.4,165.7,400.7,564.9,85.1,2019-07-15,0,none,Synthetic negative example,No recorded landslide at this location on 2019-07-15
28.8254,96.1517,3607.0,22.241130168890972,I-Af-Bd-2c,I,Arunachal Pradesh,India,IN,50.0,7.5,84.0,206.5,288.6,63.0,2015-06-11,0,none,Synthetic negative example,No recorded landslide at this location on 2015-06-11
23.9939,94.0573,976.0,12.803323355556538,Bh16-2/3c,Bh,Manipur,India,IN,50.0,7.9,40.4,88.0,183.8,26.2,2013-08-08,0,none,Synthetic negative example,No recorded landslide at this location on 2013-08-08
23.9939,94.0573,976.0,12.803323355556538,Bh16-2/3c,Bh,Manipur,India,IN,50.0,18.1,60.4,96.5,169.2,33.3,2023-07-07,0,none,Synthetic negative example,No recorded landslide at this location on 2023-07-07
23.9939,94.0573,976.0,12.803323355556538,Bh16-2/3c,Bh,Manipur,India,IN,50.0,32.3,57.9,136.6,239.79999999999998,32.3,2012-07-27,0,none,Synthetic negative example,No recorded landslide at this location on 2012-07-27
26.138,94.25,1013.0,12.074502330273894,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,1.2,4.3999999999999995,11.8,107.6,5.2,2012-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2012-09-23
26.138,94.25,1013.0,12.074502330273894,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,21.1,41.7,52.1,116.4,21.1,2021-07-09,0,none,Synthetic negative example,No recorded landslide at this location on 2021-07-09
26.138,94.25,1013.0,12.074502330273894,Ao76-2/3c,Ao,Nagaland,India,IN,50.0,0.9,2.2,19.900000000000002,107.5,10.4,2011-09-28,0,none,Synthetic negative example,No recorded landslide at this location on 2011-09-28
27.3425,88.2426,1384.0,28.364376855574704,Bd32-2bc,Bd,Sikkim,India,IN,50.0,184.1,310.0,369.7,503.8,184.1,2013-07-06,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-06
27.3425,88.2426,1384.0,28.364376855574704,Bd32-2bc,Bd,Sikkim,India,IN,50.0,9.6,41.3,176.6,393.6,65.6,2017-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2017-09-15
27.3425,88.2426,1384.0,28.364376855574704,Bd32-2bc,Bd,Sikkim,India,IN,50.0,9.6,28.1,113.1,262.0,32.0,2010-09-15,0,none,Synthetic negative example,No recorded landslide at this location on 2010-09-15
24.8142,93.5444,519.0,34.77802218832971,Bh16-2/3c,Bh,Manipur,India,IN,50.0,8.8,62.5,96.7,219.9,38.1,2010-07-04,0,none,Synthetic negative example,No recorded landslide at this location on 2010-07-04
24.8142,93.5444,519.0,34.77802218832971,Bh16-2/3c,Bh,Manipur,India,IN,50.0,0.0,23.8,100.30000000000001,130.3,27.8,2013-06-11,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-11
24.8142,93.5444,519.0,34.77802218832971,Bh16-2/3c,Bh,Manipur,India,IN,50.0,6.7,25.3,68.7,199.8,16.5,2014-08-22,0,none,Synthetic negative example,No recorded landslide at this location on 2014-08-22
24.9849,92.8411,262.0,19.51816573573522,Ge53-3a,Ge,Assam,India,IN,50.0,23.6,38.7,64.5,187.6,23.6,2018-08-21,0,none,Synthetic negative example,No recorded landslide at this location on 2018-08-21
24.9849,92.8411,262.0,19.51816573573522,Ge53-3a,Ge,Assam,India,IN,50.0,6.9,33.2,113.2,210.5,24.5,2013-07-01,0,none,Synthetic negative example,No recorded landslide at this location on 2013-07-01
24.9849,92.8411,262.0,19.51816573573522,Ge53-3a,Ge,Assam,India,IN,50.0,6.6,18.7,41.5,149.5,13.2,2022-09-23,0,none,Synthetic negative example,No recorded landslide at this location on 2022-09-23
25.0951,92.3567,233.0,23.072954772058488,Ge53-3a,Ge,Assam,India,IN,50.0,0.0,5.0,99.39999999999999,134.79999999999998,47.3,2013-06-12,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-12
25.0951,92.3567,233.0,23.072954772058488,Ge53-3a,Ge,Assam,India,IN,50.0,17.0,64.8,169.8,589.5,46.3,2010-06-17,0,none,Synthetic negative example,No recorded landslide at this location on 2010-06-17
25.0951,92.3567,233.0,23.072954772058488,Ge53-3a,Ge,Assam,India,IN,50.0,3.6,19.099999999999998,119.0,263.5,42.8,2018-09-08,0,none,Synthetic negative example,No recorded landslide at this location on 2018-09-08
25.0604,93.9877,1519.0,37.35514278400912,Ao76-2/3c,Ao,Manipur,India,IN,50.0,1.2,7.0,79.6,130.5,34.9,2015-09-05,0,none,Synthetic negative example,No recorded landslide at this location on 2015-09-05
25.0604,93.9877,1519.0,37.35514278400912,Ao76-2/3c,Ao,Manipur,India,IN,50.0,1.7,19.6,23.2,78.10000000000001,9.4,2013-06-18,0,none,Synthetic negative example,No recorded landslide at this location on 2013-06-18
