event_date,event_title,event_description,landslide_trigger,country_name,country_code,admin_division_name,longitude,latitude,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,max_rainfall_7d,elevation_m,slope_deg,location_accuracy_km,FAOSOIL,DOMSOI,landslide_occurred
2013-07-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-07-06,none,India,IN,Manipur,94.0144205,25.03561729,13.9,21.3,60.6,147.1,13.9,860.0,27.282090548675143,25.0,Ao76-2/3c,Ao,0
2020-09-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-09-25,none,India,IN,Arunachal Pradesh,91.9754,27.5754,13.9,18.0,80.2,154.9,19.2,2410.0,26.864068197615136,5.0,Ao80-2bc,Ao,0
2021-08-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-08-21,none,India,IN,Mizoram,92.7878,23.3572,6.6,25.2,76.7,141.2,18.1,1370.0,9.18427544441587,5.0,Bd61-2c,Bd,0
2022-07-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-07-13,none,India,IN,Nagaland,94.5512,26.3335,5.0,37.1,127.7,218.5,67.5,1372.0,7.704690069377325,1.0,Ao76-2/3c,Ao,0
2020-06-24 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-24,none,India,IN,Nagaland,94.1211,25.5718,26.8,35.5,103.2,281.1,34.6,1623.0,11.162178370173905,10.0,Ao76-2/3c,Ao,0
2017-06-25 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-06-25,none,India,IN,Mizoram,92.7187,23.7348,5.0,13.1,78.6,223.5,42.8,1038.0,18.14421799352956,5.0,Bd61-2c,Bd,0
2010-08-27 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-08-27,none,India,IN,Assam,91.7351,26.149,7.7,27.6,58.6,200.9,15.0,52.0,1.852254273911334,1.0,Ao79-a,Ao,0
2020-06-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-07,none,India,IN,Mizoram,92.72124394,23.73478778,1.8,4.7,16.2,101.3,7.0,980.0,23.248272553867388,5.0,Bd61-2c,Bd,0
2013-05-11 09:00:00,"Nursery, North Guwahati, Guwahati, Assam,","Landslides occurred in the Nursery area and Maligaon in Nilachal Hills, Sarania Hills and Boragaon on Saturday, alarming hill residents, whose number has crossed two lakh in Guwahati, said sources. Junu Chakraborty (50) was injured in the Nursery area after a wall of her house collapsed on Saturday morning. However, she is out of danger. There are no reports of injury from other parts of the city. A family miraculously escaped unhurt when earth fell on their house in the Sarania Hills.",rain,India,IN,Assam,91.7138,26.1662,38.98,109.25,235.03,314.09,55.66,140.0,21.63720584577714,50.0,Ao79-a,Ao,1
2016-05-01 00:00:00,"Hayuliang, Anjaw district,Arunachal Pradesh, India",Landslide triggered by heavy rains have cut off road communication to Hayuliang in remote Anjaw district of Arunachal Pradesh but there was no report of any loss of life.   Heavy rains have lashed Anjaw for the past 26 days and official sources said Hayuliang has remained cut off since yesterday.,downpour,India,IN,Arunachal Pradesh,96.5316,28.0822,6.31,22.57,39.76,175.28,13.47,582.0,31.735828847521173,1.0,I-Af-Bd-2c,I,1
2015-08-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-08-01,none,India,IN,Assam,92.562,24.6108,27.6,132.9,162.1,355.4,74.0,30.0,4.921340582296557,5.0,Ge53-3a,Ge,0
2015-06-16 00:00:00,Akonggre,Chotelal Prasad was severely injured after boulders fell on his house and was rushed to Tura Civil Hospital where he succumbed to his injuries.,downpour,India,IN,Meghalaya,90.2191,25.5084,27.16,62.64,230.34,245.52,61.76,323.0,23.705749643396505,1.0,Nd2-2b,Nd,1
2015-09-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-09-06,none,India,IN,Assam,91.8,26.1833,7.8,44.2,222.4,360.9,86.9,66.0,4.154096764309844,10.0,Af48-2ab,Af,0
2011-06-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-06-09,none,India,IN,Manipur,94.0984,24.416,77.7,129.8,144.6,222.9,77.7,1368.0,20.935033326099376,5.0,Bh16-2/3c,Bh,0
2015-06-11 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-06-11,none,India,IN,Arunachal Pradesh,96.1517,28.8254,7.5,84.0,206.5,288.6,63.0,3607.0,22.241130168890972,50.0,I-Af-Bd-2c,I,0
2023-09-28 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-09-28,none,India,IN,Nagaland,94.7844,25.8702,0.0,1.5999999999999999,6.8999999999999995,17.099999999999998,2.8,1140.0,7.675353195263384,1.0,Ao76-2/3c,Ao,0
2021-07-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-07-16,none,India,IN,Manipur,94.1016,24.1988,4.7,28.3,57.5,88.0,19.8,1379.0,19.94576616473369,10.0,Bh16-2/3c,Bh,0
2017-08-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-08-04,none,India,IN,Assam,91.7645,26.1407,14.7,86.6,119.2,192.8,47.3,61.0,2.96212250130175,5.0,Af48-2ab,Af,0
2017-06-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-06-12,none,India,IN,Manipur,93.4957,24.8961,31.9,58.6,78.8,348.2,31.9,1056.0,39.91619716692816,5.0,Bh16-2/3c,Bh,0
2013-09-24 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-09-24,none,India,IN,Nagaland,94.9921,26.8716,11.6,14.7,59.6,114.3,21.0,283.0,10.501444158270422,25.0,Af48-2ab,Af,0
2013-08-04 00:00:00,"Zunheboto, Nagaland","The Chief Engineer, PHED Er Kevisekho Kruse along with Superintending Engineer, Er Moa Longchar and a host of field officers and staff on August 22 conducted a physical verification of the huge damages of the main pipeline for water supply to Zunheboto town caused by natureÕs fury on August 4. It stated in a press release that the site visit took stock of the whole situation and made a detailed assessment of the materials that can be salvaged and the additional pipes etc that would be required for restoration of the disrupted water supply.  The Chief Engineer observed the damage caused to be most unexpected and first occurrence of such fierce landslides and flood in the area since the commissioning of the water supply scheme in the year 2000. He added that a total of 790 metres of 150 mm dia main pipelines have either being totally damaged or carried downhill, resulting in complete stoppage of water supply to the town. He also stated that steps have been already initiated to restore th",continuous_rain,India,IN,Nagaland,94.5163,26.0137,5.78,14.93,47.43,91.56,17.14,1723.0,11.387211682153785,25.0,Ao76-2/3c,Ao,1
2014-09-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-09-18,none,India,IN,Nagaland,94.1327,25.4786,9.0,16.1,56.9,151.2,14.5,1751.0,9.58752644399106,5.0,Ao76-2/3c,Ao,0
2010-09-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-09-13,none,India,IN,Nagaland,95.0243,26.7223,29.3,70.7,110.6,219.5,29.3,698.0,15.584319140976891,1.0,Ao76-2/3c,Ao,0
2014-10-05 17:45:00,Jorabat-Umiam route,"Last evening, a massive landslide at Umling in Ri Bhoi district, around 42km from here, claimed one life while several others had a providential escape. Umling is located along the Jorabat-Umiam route. Around 6pm yesterday, six light vehicles and a tanker travelling on that stretch were pushed away by the potent debris, leaving one person from Nagaland in an i20 dead.",rain,India,IN,Meghalaya,91.8587,25.9702,0.0,0.0,0.02,226.15,0.02,282.0,9.707649981037308,5.0,Nd2-2b,Nd,1
2010-08-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-08-14,none,India,IN,Manipur,94.3415,25.0634,7.1,27.099999999999998,60.0,131.2,15.7,1763.0,27.550445354076174,10.0,Bh16-2/3c,Bh,0
2015-07-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-07,none,India,IN,Assam,93.5027,24.9786,4.4,23.400000000000002,45.4,161.9,15.9,1312.0,18.801212904229484,10.0,Bh16-2/3c,Bh,0
2022-07-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-07-04,none,India,IN,Mizoram,92.694,23.7527,8.5,29.3,70.5,91.6,16.1,788.0,30.34177918841917,5.0,Bd61-2c,Bd,0
2017-06-06 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-06-06,none,India,IN,Assam,92.562,24.6108,0.4,28.7,192.70000000000002,335.1,86.4,30.0,4.921340582296557,5.0,Ge53-3a,Ge,0
2011-07-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-07-01,none,India,IN,Tripura,91.4663,24.0896,43.3,109.9,150.3,221.1,45.1,107.0,7.483527022769612,5.0,Bd61-2c,Bd,0
2011-06-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-06-02,none,India,IN,Arunachal Pradesh,95.3429,28.9205,55.4,109.5,177.4,316.3,55.4,4053.0,30.316394624804257,,I-Be-2c,I,0
2016-07-11 23:00:00,"North Point Colony, Akuluto, Nagaland, India","A massive landslide occurred at North Point Colony, Akuluto on July 11 at around 11p.m. According an official bulletin, SDO (civil) Akuluto, Kikumsangla Jamir, who visited the affected area, said five houses were damaged badly and the road leading to colony was also blocked.  Local residents and personnel of 8th NAP, B Coy helped in clearing the road and also the affected families.",unknown,India,IN,Nagaland,94.4922,26.1699,8.39,28.43,66.58,162.44,16.82,1161.0,42.54038516410769,1.0,Ao76-2/3c,Ao,1
2015-08-22 09:00:00,Natonal Highway in Jorabat area,Hundreds of vehicles have been remaining stranded on the Natonal Highway in Jorabat area where a huge hillock slipped on road the in the wee hours. It took several hours to clear the road. - See more at: http://www.assamtimes.org/node/14643#sthash.6wgmNZxM.dpuf,continuous_rain,India,IN,Assam,91.8806,26.1028,4.42,70.45,153.53,189.48,44.17,133.0,15.471112076163267,5.0,Nd2-2b,Nd,1
2017-06-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-06-10,none,India,IN,Nagaland,94.7499,26.0977,1.6,9.8,31.0,196.0,8.5,1550.0,3.0918835620363234,10.0,Ao76-2/3c,Ao,0
2018-07-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-07-21,none,India,IN,Arunachal Pradesh,92.9064,27.2743,2.7,5.3,18.0,87.5,6.4,638.0,13.108321654365652,10.0,Ao80-2bc,Ao,0
2023-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-08-07,none,India,IN,Manipur,93.9784,24.6596,11.5,26.0,58.6,95.6,14.7,772.0,3.8377078345156304,,Gh12-2a,Gh,0
2007-09-10 00:00:00,Rhodong village near Rhey in East Sikkim,"destroyed a house, killed 1 and injured 1",rain,India,IN,Sikkim,88.6236,27.3425,3.95,11.79,84.86,119.85,24.1,2045.0,35.90869349353838,10.0,Bd32-2bc,Bd,1
2019-06-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-08,none,India,IN,Nagaland,94.6654,26.2753,10.5,47.2,77.3,91.2,26.9,1150.0,30.949579012722413,25.0,Ao76-2/3c,Ao,0
2010-07-28 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-28,none,India,IN,Meghalaya,92.0757,25.5498,7.9,17.6,71.2,210.20000000000002,17.5,1269.0,24.802602340897124,,Ao74-2b,Ao,0
2020-08-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-02,none,India,IN,Sikkim,88.6428,27.3543,2.1,85.0,161.3,345.2,49.3,2116.0,16.813128021329533,5.0,Bd32-2bc,Bd,0
2015-08-26 00:00:00,Phullen’s main road,"At least three houses have been swept away by a mudslide and several others vacated in a north-eastern Mizoram town, an official said Wednesday, the latest in several weather-related incidents that have damaged property and caused hardship in the remote state over the past one week.",continuous_rain,India,IN,Mizoram,93.0514,23.8447,3.95,11.51,44.23,141.39,9.76,1086.0,27.867464228189014,10.0,Bh16-2/3c,Bh,1
2010-06-07 00:00:00,"Irang(?) and Barak(?) and Makru(?) on highway 53 between Imphal and Jiribam, Manipur","The Ministerial team led by Works Minister K Rajit, along with 450 loaded trucks carrying different commodities, arrived at Imphal after over-coming landslides in different parts of the National Highway 53 .  The team returned after inspecting the condition of National Highway 53.The team accompanied 850 loaded trucks which were stranded at different places on the highway due to landslides at Irang and different portions.  The Ministerial team left Jiribam in this morning on their return journey to Imphal with the loaded trucks stranded at Barak and Makru respectively. As per media report landslides triggered by heavy rains on 8th June 2010 along NH-53 at Irang, Awang Khul and at a spot located about 4 kms from Noney, near Irang, Manipur have suspended traffic along the highway. Around 50 mm rainfall was recorded at Imphal.",rain,India,IN,Manipur,93.5039,24.7543,7.71,43.91,88.84,166.03,23.93,403.0,16.099431076325118,50.0,Bh16-2/3c,Bh,1
2012-06-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-06-03,none,India,IN,Assam,91.7056,26.1295,35.2,66.6,124.1,157.7,35.2,142.0,5.55400861892472,5.0,Ao79-a,Ao,0
2020-08-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-20,none,India,IN,Arunachal Pradesh,94.25,27.8776,4.3,9.2,189.7,485.2,93.6,945.0,42.26732210621416,50.0,Ao80-2bc,Ao,0
2017-09-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-09-17,none,India,IN,Manipur,93.5935,24.8286,10.1,10.799999999999999,43.9,161.3,19.0,729.0,37.974740545343984,50.0,Bh16-2/3c,Bh,0
2013-08-17 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-08-17,none,India,IN,Assam,92.801,25.0477,13.7,33.6,81.4,178.1,19.5,169.0,26.744232985272472,25.0,Gd25-2a,Gd,0
2020-08-22 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-08-22,none,India,IN,Assam,91.7825,26.1961,12.6,51.4,127.1,200.6,37.4,124.0,12.523591942861296,5.0,Ao79-a,Ao,0
2015-07-10 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-10,none,India,IN,Meghalaya,92.3825,25.2568,6.0,56.4,126.3,253.4,34.0,798.0,8.522642338386635,25.0,Ao74-2b,Ao,0
2011-09-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-09-01,none,India,IN,Sikkim,88.6586,27.6163,14.0,44.3,81.4,310.8,20.7,1842.0,31.364113895216203,1.0,Bd32-2bc,Bd,0
2014-09-22 00:00:00,Lalmati,"Flash flood and landslides continued to cause devastation in Guwahati for the second day today with the death toll due to landslip rising to four. Two persons died in two separate incidents of landslides in Lalmati and Dakhingaon, whereas a woman was injured in another landslide incident at Batahghuli.",rain,India,IN,Assam,91.7747,26.1097,126.76,191.59,231.7,266.59,126.76,58.0,2.260732414259265,5.0,Nd2-2b,Nd,1
2012-06-20 00:00:00,"Lalunggaon, Guwahati,  Assam","A man and his two minor sons were killed after their house here collapsed following a landslide Friday, police said. The accident took place in Lalunggaon area.Police said that incessant rains in the area since Thursday evening led to the landslide. ",downpour,India,IN,Assam,91.7351,26.149,32.69,36.57,116.35,187.68,50.7,52.0,1.852254273911334,1.0,Ao79-a,Ao,1
2010-07-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-21,none,India,IN,Sikkim,88.6458,27.1748,90.2,154.8,286.9,723.4,90.2,944.0,16.7960962530793,25.0,Bd32-2bc,Bd,0
2012-08-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-12,none,India,IN,Assam,92.4584,25.0318,28.6,52.1,122.30000000000001,209.0,44.7,82.0,17.3079457888422,5.0,Ge53-3a,Ge,0
2020-06-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2020-06-16,none,India,IN,Sikkim,88.42280921,26.99195749,43.2,155.3,211.4,407.8,75.4,268.0,25.893203347040103,5.0,Rd29-1a,Rd,0
2018-07-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-07-04,none,India,IN,Assam,93.028,25.1553,14.0,87.39999999999999,105.6,123.89999999999999,63.3,573.0,23.25770246880801,25.0,Ao76-2/3c,Ao,0
2012-08-01 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-08-01,none,India,IN,Manipur,93.8474,25.1555,4.2,11.4,35.3,129.5,7.4,1377.0,42.926248921460264,25.0,Bh16-2/3c,Bh,0
2011-09-24 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-09-24,none,India,IN,Meghalaya,91.88,25.38,10.7,29.9,74.4,197.3,16.1,1305.0,40.39713922078188,50.0,Ao78-3c,Ao,0
2021-07-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-07-23,none,India,IN,Nagaland,94.108,25.4192,10.7,14.799999999999999,42.0,87.0,12.8,1388.0,14.27107053574802,10.0,Ao76-2/3c,Ao,0
2015-07-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-07-26,none,India,IN,Arunachal Pradesh,96.9262,27.8835,5.1,15.2,76.8,143.4,25.2,976.0,39.35204569756175,50.0,I-Af-Bd-2c,I,0
2011-06-28 00:00:00,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Kikruma | June 28 : Following the heavy down-pour of incessant monsoon rain for the last few weeks, paddy fields belonging to six families at Ruzapfu valley, Kikruma Village under Phek District have submerged under overflowing streams. The relentless rain has caused massive landslides and mudslides damaging paddy and also partially affecting the NH-129. Kikruma Village is located some 50 Kms away from Kohima Talking to The Morung Express, Kasahi Vero one of the affected paddy field owner stated, “The water in the streams and rivulets at the adjoining areas has carried downstream the mud and wrought havoc and calamity by destroying major portion of already planted paddy fields at Ruzapfu valley.” Earlier, it was reported that on June 21 last, the threat caused by the rainfall was beyond human control and the farmers suffered heavy loses, approximately estimated to be worth more than five lakh rupees. It is to be noted that the annual yield of paddy was roughly measured around 200 head l",downpour,India,IN,Nagaland,94.1099,25.6682,10.59,57.37,84.92,135.97,25.25,1428.0,12.471496205387888,50.0,Ao76-2/3c,Ao,1
2015-09-18 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-09-18,none,India,IN,Assam,91.7082,26.1044,0.4,5.2,35.1,108.2,15.2,50.0,2.119791324560513,5.0,Nd2-2b,Nd,0
2007-09-09 00:00:00,"Mao in Manipur, Phipema and Chunikhudima in Nagaland","along NH 39, multiple heavy events, blocked traffic significantly",rain,India,IN,Nagaland,94.1192,25.4993,7.1,33.68,96.99,114.66,23.76,1944.0,11.543842645525167,25.0,Ao76-2/3c,Ao,1
2011-07-19 00:00:00,200 meters from Teesta Bridge towards Siliguri,"The ongoing monsoons have once again started to take its toll along NH-31A, with various places along the West Bengal-Sikkim highway being blocked because of landslides, police said.  After closing down the highway for over 12 hours at Rambi in the West Bengal side on June 17, the rains have once again disrupted traffic along the highway since Tuesday.  “The highway is blocked at a place around 200 meters from Teesta Bridge towards Siliguri. The spot which is near the Shiv Mandir at the infamous Likhey Bhir is informed to have lost a section of the road due to heavy rains,” Janmukti Chalak Mahasangh’s (JCM) president Milan Pradhan said.  The section of the road broke down at around mid-night on Tuesday after which traffic came to a standstill with vehicles on either side returning back to their destinations or taking alternative routes via Darjeeling, Kurseong or Mirik, police said.  Drivers are also taking the route via Kalimpong-Lava-Gurubathan and Damdim and entering Siliguri throug",rain,India,IN,Sikkim,88.42572376,27.05374234,36.35,54.71,109.87,198.02,36.35,229.0,28.07860733151429,1.0,Rd29-1a,Rd,1
2013-07-21 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-07-21,none,India,IN,Assam,92.7264,24.5204,4.2,22.3,69.6,131.8,16.0,42.0,1.3764031215077237,1.0,Gd25-2a,Gd,0
2023-07-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-04,none,India,IN,Assam,91.7697,26.1619,6.3,52.2,106.6,275.9,23.6,55.0,1.852254273911334,,Af48-2ab,Af,0
2014-09-21 00:00:00,National Highway 51,"South West Garo Hills deputy commissioner Ram Singh said the seven landslides that occurred between Rari and Jengjal, have cut off road communication to all the districts in the Garo Hills region. Several hundred vehicles have been stranded. There is no railway or air connectivity to any place in western Meghalaya. - See more at: http://indianexpress.com/article/india/india-others/pregnant-woman-among-nine-killed-in-shillong-landslide/#sthash.BxXeFv7G.dpuf",continuous_rain,India,IN,Meghalaya,90.3852,25.7354,58.74,149.12,181.87,233.65,58.74,338.0,5.210697816005832,25.0,Nd2-2b,Nd,1
2015-09-01 00:00:00,Maligaon,"The incessant rains that lashed Guwahati and its adjoining areas are likely to result in landslide soon. Local residents in Amingaon, Thirteenth Mile, Nineth Mile, Maligaon areas fear the tragic rerun of landslide incidents in near future. The district administration has yet to keep the denizens on alert in view of the incessant rains to be followed by massive landslide. Notably, a woman and her 2 year old daughter died a tragic death when a huge rock slipped into the hut where they were sleeping in Amingaon area on Tuesday wee hours.",rain,India,IN,Assam,91.6739,26.1868,8.4,82.12,160.64,275.04,43.38,49.0,2.9622641720368694,1.0,Ao79-a,Ao,1
2011-07-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-07-07,none,India,IN,Nagaland,94.1497,25.8266,6.3,35.9,95.9,259.4,19.8,1394.0,29.25896401491808,5.0,Ao76-2/3c,Ao,0
2014-06-15 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-06-15,none,India,IN,Assam,91.7986,26.1699,6.5,10.7,71.8,144.5,42.1,144.0,1.386771132207247,25.0,Af48-2ab,Af,0
2018-08-12 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-12,none,India,IN,Nagaland,94.5512,26.3335,6.3,14.4,103.3,284.2,32.0,1372.0,7.704690069377325,1.0,Ao76-2/3c,Ao,0
2018-07-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-07-23,none,India,IN,Arunachal Pradesh,92.35,27.4,43.8,67.8,100.6,281.3,43.8,2622.0,27.60616139709439,50.0,Ao80-2bc,Ao,0
2018-08-07 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-08-07,none,India,IN,Arunachal Pradesh,96.1509,28.8254,12.5,28.5,111.3,242.2,35.9,3640.0,29.62275080740819,,I-Af-Bd-2c,I,0
2023-08-19 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-08-19,none,India,IN,Sikkim,88.6083,27.3341,3.6,19.2,204.4,304.7,172.6,1449.0,24.49385858982577,5.0,Bd32-2bc,Bd,0
2023-06-09 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-06-09,none,India,IN,Sikkim,88.35,27.1667,5.7,8.3,11.2,30.5,5.7,1154.0,24.48993370133901,50.0,Rd29-1a,Rd,0
2016-08-13 00:00:00,Synthetic negative example,No recorded landslide at this location on 2016-08-13,none,India,IN,Manipur,94.6024,25.426,5.7,19.8,46.7,95.8,18.0,1332.0,11.959364186636996,5.0,Bh16-2/3c,Bh,0
2019-09-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-09-03,none,India,IN,Nagaland,94.1162,25.4379,6.6,14.399999999999999,22.1,44.6,6.6,1497.0,16.038678192026104,50.0,Ao76-2/3c,Ao,0
2023-07-26 00:00:00,Synthetic negative example,No recorded landslide at this location on 2023-07-26,none,India,IN,Nagaland,94.1099,25.6682,67.0,148.7,227.5,405.4,67.0,1428.0,12.471496205387888,50.0,Ao76-2/3c,Ao,0
2018-09-08 00:00:00,Synthetic negative example,No recorded landslide at this location on 2018-09-08,none,India,IN,Assam,92.3567,25.0951,3.6,19.099999999999998,119.0,263.5,42.8,233.0,23.072954772058488,50.0,Ge53-3a,Ge,0
2017-07-23 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-23,none,India,IN,Arunachal Pradesh,93.804,27.3034,2.5,19.5,31.0,131.4,15.2,724.0,48.952197016329734,5.0,Nd53-3bc,Nd,0
2015-08-26 00:00:00,Sailam village,"A few casualties have been reported, including a driver in his 20s who later died in a hospital after the vehicle he was driving was buried by a landslide near Sailam village, about 75 kms south of Aizawl, this past weekend.",continuous_rain,India,IN,Mizoram,92.7878,23.3572,2.74,4.43,57.97,225.14,24.72,1370.0,9.18427544441587,5.0,Bd61-2c,Bd,1
2013-09-20 00:00:00,Synthetic negative example,No recorded landslide at this location on 2013-09-20,none,India,IN,Assam,93.123,25.1718,9.6,19.0,54.8,108.1,16.0,718.0,13.239755820989554,10.0,Ao76-2/3c,Ao,0
2012-06-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2012-06-02,none,India,IN,Assam,91.6469,26.1468,19.2,60.8,95.0,131.5,29.4,57.0,8.894608374531636,5.0,Ao79-a,Ao,0
2010-07-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2010-07-14,none,India,IN,Manipur,93.5142,24.9818,1.6,20.1,52.4,96.5,23.7,1249.0,3.700645055238003,50.0,Bh16-2/3c,Bh,0
2022-08-28 00:00:00,Synthetic negative example,No recorded landslide at this location on 2022-08-28,none,India,IN,Sikkim,88.2891,27.2676,14.9,48.6,66.8,145.8,33.4,604.0,48.99498819683531,10.0,Bd32-2bc,Bd,0
2014-08-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-08-16,none,India,IN,Assam,92.4943,24.4638,29.8,47.5,51.2,121.8,29.8,94.0,12.933283004058028,10.0,Bd61-2c,Bd,0
2013-08-15 00:00:00,"Koide Government High School, Senapati, Manipur","The heavy downpour in Senapati during the past weeks has caused landslides and flood like situation in low land areas in many parts of the district. Besides the National Highway, State highway and Inter Village Roads were badly affected by the downpour. Meanwhile, a press note issued by the Headmaster of Koide Government High School stated that vast portion of school compound in its Southern side has been washed away due to heavy downpour in recent past. It stated that approximately 118 ft in length and 20 ft in height portion of land was washed away. The villagers sought the immediate action of the concerned department to save the lone school building in the village from further collapse and damage, maintained the press note.",downpour,India,IN,Nagaland,94.1884,25.3833,4.08,74.99,91.33,166.69,36.93,1679.0,28.085541778829267,5.0,Ao76-2/3c,Ao,1
2014-06-04 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-06-04,none,India,IN,Mizoram,92.6921,24.1293,0.8,6.5,27.4,61.699999999999996,10.9,822.0,12.81474088364528,50.0,Bd61-2c,Bd,0
2014-07-14 00:00:00,Synthetic negative example,No recorded landslide at this location on 2014-07-14,none,India,IN,Meghalaya,92.3807,25.1416,17.9,36.0,59.7,169.5,18.5,158.0,10.756185231515634,5.0,Ge53-3a,Ge,0
2019-06-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2019-06-05,none,India,IN,Arunachal Pradesh,93.6287,27.0998,2.2,33.199999999999996,38.3,164.8,23.9,406.0,7.160045497826495,25.0,Nd53-3bc,Nd,0
2011-06-16 00:00:00,Synthetic negative example,No recorded landslide at this location on 2011-06-16,none,India,IN,Meghalaya,91.88,25.38,11.0,37.6,74.7,130.9,20.1,1305.0,40.39713922078188,50.0,Ao78-3c,Ao,0
2010-10-08 00:00:00,"Phek, Manipur","Also in Phek, due to incessant rains over the last few weeks apart from the paddy fields, landslides/mudslides occurred at different places of the district head quarter town leading to the damage of houses and properties of the denizens. Several parts of the town face dangerous apprehensions if the rains continue in the same manner. The natural calamity scheme which prove futile to the genuine applicants for the last few years reminds the public leaders of the aggrieved farmers. ",downpour,India,IN,Manipur,94.4703,25.6633,52.1,92.98,96.35,126.23,52.1,1447.0,8.21793936850887,5.0,Ao76-2/3c,Ao,1
2017-07-05 00:00:00,Synthetic negative example,No recorded landslide at this location on 2017-07-05,none,India,IN,Manipur,93.9854,25.5007,7.2,36.6,93.3,252.4,36.4,1429.0,19.350128854289956,5.0,Bh16-2/3c,Bh,0
2015-08-02 00:00:00,Synthetic negative example,No recorded landslide at this location on 2015-08-02,none,India,IN,Manipur,93.9877,25.0604,6.7,155.2,267.6,356.0,90.8,1519.0,37.35514278400912,50.0,Ao76-2/3c,Ao,0
2021-06-03 00:00:00,Synthetic negative example,No recorded landslide at this location on 2021-06-03,none,India,IN,Assam,93.4333,24.75,31.7,170.0,203.5,230.0,98.4,467.0,22.45952250962254,25.0,Bh16-2/3c,Bh,0
